,Target,Model,Parameters,AUC-ROC,AP
1205,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:10,max_features:1",0.8490046325278577,0.010100289240013246
1206,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:10,max_features:2",0.8255214723926381,0.009443864781624615
1207,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:10,max_features:3",0.8353374233128834,0.009815749672853643
1208,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:10,max_features:4",0.8270088894453487,0.00935106842346628
1209,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:10,max_features:5",0.838151996995117,0.009713155445480182
1210,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:10,max_features:6",0.8361337172905973,0.009644734106693342
1211,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:10,max_features:7",0.8448979591836735,0.010050335798450546
1212,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:10,max_features:8",0.8392037060222862,0.009916638302453762
1213,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:10,max_features:9",0.8384224364592463,0.009940966752495521
1214,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:60,max_features:1",0.8181795417553525,0.008713120058594787
1215,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:60,max_features:2",0.8293276574433455,0.008790159395812933
1216,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:60,max_features:3",0.8351370977838988,0.009370923105898116
1217,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:60,max_features:4",0.8289971203205209,0.009270935655720377
1218,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:60,max_features:5",0.8376111180668586,0.009590640153776794
1219,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:60,max_features:6",0.8385326155001878,0.009736905650395158
1220,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:60,max_features:7",0.8422286215099537,0.009666567752044624
1221,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:60,max_features:8",0.839389007136597,0.009370119690938289
1222,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:60,max_features:9",0.8333291598848128,0.009208007247074684
1223,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:110,max_features:1",0.8019581820458244,0.009185182180623246
1224,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:110,max_features:2",0.8303793664705146,0.009375514413672459
1225,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:110,max_features:3",0.8372104670088895,0.009364369454917691
1226,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:110,max_features:4",0.8365694253161386,0.009517504717168467
1227,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:110,max_features:5",0.8300388130712408,0.009016044341437532
1228,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:110,max_features:6",0.8254413421810443,0.008749066446750418
1229,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:110,max_features:7",0.8414423438086891,0.009503977941499753
1230,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:110,max_features:8",0.8382872167271816,0.009288285319794495
1231,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:110,max_features:9",0.8366295229748342,0.009144880664709053
1232,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:160,max_features:1",0.8268436208839364,0.009378345840858037
1233,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:160,max_features:2",0.8322123450607237,0.009143675072776337
1234,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:160,max_features:3",0.8356529360210342,0.009489697057330989
1235,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:160,max_features:4",0.8386027294353324,0.009398208980983522
1236,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:160,max_features:5",0.8370001252034557,0.009424316214715098
1237,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:160,max_features:6",0.8401953173907599,0.009494439829201742
1238,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:160,max_features:7",0.8388481282083387,0.009292210887052283
1239,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:160,max_features:8",0.8383673469387756,0.009307716846178812
1240,DoS GoldenEye,Isolation Forest,"n_est:500,max_samples:160,max_features:9",0.8368598973331663,0.009317569917535172
1241,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:10,max_features:1",0.8303943908851884,0.009233668233976164
1242,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:10,max_features:2",0.8483435582822085,0.010509707658844965
1243,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:10,max_features:3",0.8378114435958433,0.009591568379393105
1244,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:10,max_features:4",0.8278602729435333,0.009912966389934684
1245,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:10,max_features:5",0.8394841617628647,0.00987808745281699
1246,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:10,max_features:6",0.8356379116063604,0.00952276013226295
1247,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:10,max_features:7",0.83037435833229,0.009320468777565304
1248,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:10,max_features:8",0.8424189307624891,0.010088442193127966
1249,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:10,max_features:9",0.8440666082383874,0.01020192286529097
1250,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:60,max_features:1",0.8319368974583699,0.009263285178543258
1251,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:60,max_features:2",0.8261524978089395,0.008979910502299137
1252,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:60,max_features:3",0.84006510579692,0.009770171370335482
1253,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:60,max_features:4",0.8338199574308252,0.009402002130067814
1254,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:60,max_features:5",0.8265331163140103,0.008867993200141911
1255,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:60,max_features:6",0.8346613246525605,0.009384934914641214
1256,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:60,max_features:7",0.8328533867534744,0.00911102707862246
1257,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:60,max_features:8",0.8452635532740704,0.009848749088626435
1258,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:60,max_features:9",0.8336546888694127,0.009100652028128795
1259,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:110,max_features:1",0.826367847752598,0.008894075781182963
1260,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:110,max_features:2",0.847402028295981,0.01013822200666755
1261,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:110,max_features:3",0.8343858770502066,0.00932684381616912
1262,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:110,max_features:4",0.8359884812820834,0.009457782878221967
1263,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:110,max_features:5",0.8329435332415175,0.00905829502120227
1264,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:110,max_features:6",0.8377663703518217,0.009465189662997874
1265,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:110,max_features:7",0.8406861149367723,0.009463095985298977
1266,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:110,max_features:8",0.8341154375860773,0.009085135765102208
1267,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:110,max_features:9",0.8413872542882184,0.009499293710572282
1268,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:160,max_features:1",0.8437510955302366,0.009897886189399097
1269,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:160,max_features:2",0.8342656817328158,0.00940098023845904
1270,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:160,max_features:3",0.8374909227494679,0.009547538670632485
1271,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:160,max_features:4",0.8477726305246025,0.010489035647553685
1272,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:160,max_features:5",0.8432953549517967,0.009829181598843412
1273,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:160,max_features:6",0.8311055465130838,0.008908875239083241
1274,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:160,max_features:7",0.8405158382371354,0.009545529997998032
1275,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:160,max_features:8",0.8360185301114311,0.00920247352352829
1276,DoS GoldenEye,Isolation Forest,"n_est:600,max_samples:160,max_features:9",0.8451333416802304,0.009709816311780462
1277,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:10,max_features:1",0.8343608363590835,0.009643789613014653
1278,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:10,max_features:2",0.8376161262050833,0.009977399798754663
1279,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:10,max_features:3",0.8228371103042444,0.009463308494740558
1280,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:10,max_features:4",0.8342055840741205,0.009547417325613788
1281,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:10,max_features:5",0.84045574057844,0.010092679488663159
1282,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:10,max_features:6",0.8447076499311381,0.01025840277748882
1283,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:10,max_features:7",0.8378565168398648,0.009760419999664883
1284,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:10,max_features:8",0.8385175910855139,0.009848511501304565
1285,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:10,max_features:9",0.8433855014398397,0.010124386132684177
1286,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:60,max_features:1",0.8182997370727432,0.009050135689136892
1287,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:60,max_features:2",0.8286916238888193,0.009036022253464613
1288,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:60,max_features:3",0.8240440716163766,0.008905887134490954
1289,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:60,max_features:4",0.8315412545386253,0.009299747963207022
1290,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:60,max_features:5",0.8339401527482159,0.009259355075470651
1291,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:60,max_features:6",0.8387229247527231,0.009732787982125159
1292,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:60,max_features:7",0.8372505321146864,0.0092702799012076
1293,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:60,max_features:8",0.8406811067985477,0.009591116322925988
1294,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:60,max_features:9",0.8338099411543759,0.009190774547686156
1295,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:110,max_features:1",0.8413572054588707,0.0098327120857333
1296,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:110,max_features:2",0.8310354325779391,0.009193770447817143
1297,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:110,max_features:3",0.8378164517340678,0.009369939546597685
1298,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:110,max_features:4",0.8300838863152623,0.009043358422940986
1299,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:110,max_features:5",0.8390885188431201,0.009291561790593917
1300,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:110,max_features:6",0.8398647802679354,0.009376341263199759
1301,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:110,max_features:7",0.8320470764993113,0.008974020563648388
1302,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:110,max_features:8",0.8461700262927256,0.009720189323143858
1303,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:110,max_features:9",0.8387579817202955,0.009275874665639413
1304,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:160,max_features:1",0.8392387629898586,0.009383086301624887
1305,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:160,max_features:2",0.8299787154125453,0.008997660913261388
1306,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:160,max_features:3",0.8340703643420558,0.009241047799172465
1307,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:160,max_features:4",0.8186703393013648,0.008358325504851015
1308,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:160,max_features:5",0.8301890572179792,0.008953444001851154
1309,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:160,max_features:6",0.8405358707900338,0.009412078033466359
1310,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:160,max_features:7",0.8480330537122824,0.009793504648948367
1311,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:160,max_features:8",0.8490246650807562,0.009840239215805601
1312,DoS GoldenEye,Isolation Forest,"n_est:700,max_samples:160,max_features:9",0.8379616877425817,0.009260236103209597
1313,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:10,max_features:1",0.8347614874170527,0.009433052411255421
1314,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:10,max_features:2",0.8305646675848253,0.00973206461357828
1315,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:10,max_features:3",0.8266483034931764,0.009240460136924249
1316,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:10,max_features:4",0.8226017278076875,0.009404784496069577
1317,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:10,max_features:5",0.8411168148240891,0.009871404405165589
1318,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:10,max_features:6",0.8341404782772004,0.009680594480381569
1319,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:10,max_features:7",0.8360035056967572,0.009529405782233238
1320,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:10,max_features:8",0.834626267684988,0.009424038121995722
1321,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:10,max_features:9",0.8383322899712032,0.009721185005959771
1322,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:60,max_features:1",0.8227269312633029,0.009206044780285274
1323,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:60,max_features:2",0.8335895830724928,0.00940681948916506
1324,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:60,max_features:3",0.8278151996995118,0.009206002812599434
1325,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:60,max_features:4",0.8302691874295731,0.009132198224064615
1326,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:60,max_features:5",0.8351771628896958,0.009535903345172302
1327,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:60,max_features:6",0.8280505821960686,0.00912160483697844
1328,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:60,max_features:7",0.8396794791536246,0.009571888998290428
1329,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:60,max_features:8",0.835317390759985,0.009181296037868898
1330,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:60,max_features:9",0.840025040691123,0.009488197918038892
1331,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:110,max_features:1",0.8174132966069864,0.009031333464565288
1332,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:110,max_features:2",0.834185551521222,0.009310491399831367
1333,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:110,max_features:3",0.836409164892951,0.009193837403502787
1334,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:110,max_features:4",0.8398848128208338,0.009555523047378263
1335,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:110,max_features:5",0.8335044447226744,0.009152579098619051
1336,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:110,max_features:6",0.8458745461374735,0.009900872462764748
1337,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:110,max_features:7",0.8294979341429823,0.008882803177102726
1338,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:110,max_features:8",0.8453637160385626,0.009770239940549713
1339,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:110,max_features:9",0.8445674220608488,0.00972645120646833
1340,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:160,max_features:1",0.8268285964692625,0.008941108622710088
1341,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:160,max_features:2",0.8367697508451233,0.009454488962891453
1342,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:160,max_features:3",0.8360485789407788,0.009419924697992191
1343,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:160,max_features:4",0.833158883185176,0.008971102055235526
1344,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:160,max_features:5",0.8319619381494929,0.009062286337962164
1345,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:160,max_features:6",0.8386878677851508,0.009330833969895473
1346,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:160,max_features:7",0.8458845624139226,0.009759456403983367
1347,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:160,max_features:8",0.8399298860648554,0.009421296112704168
1348,DoS GoldenEye,Isolation Forest,"n_est:800,max_samples:160,max_features:9",0.8366946287717542,0.009157962359758996
1349,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:10,max_features:1",0.8316163766119945,0.00945417879639525
1350,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:10,max_features:2",0.8368148240891449,0.009705255445090452
1351,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:10,max_features:3",0.8304544885438838,0.009461116748236577
1352,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:10,max_features:4",0.8340152748215851,0.009523892579384683
1353,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:10,max_features:5",0.842328784274446,0.010021892761433025
1354,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:10,max_features:6",0.8354926755978465,0.009508622750239093
1355,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:10,max_features:7",0.8402954801552522,0.00976585247552949
1356,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:10,max_features:8",0.835497683736071,0.009702211021670413
1357,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:10,max_features:9",0.8392087141605108,0.009845833774918331
1358,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:60,max_features:1",0.8307649931138099,0.009296171603201503
1359,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:60,max_features:2",0.8366044822837111,0.009644829222350326
1360,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:60,max_features:3",0.8338099411543758,0.00944113392810572
1361,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:60,max_features:4",0.8379216226367847,0.009667628450158965
1362,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:60,max_features:5",0.8329285088268437,0.009390539595214388
1363,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:60,max_features:6",0.834185551521222,0.009244923814400431
1364,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:60,max_features:7",0.8378064354576187,0.009500705730769169
1365,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:60,max_features:8",0.8359584324527357,0.009239997355157565
1366,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:60,max_features:9",0.8386778515087017,0.009331072017610693
1367,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:110,max_features:1",0.830920245398773,0.009211320655799524
1368,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:110,max_features:2",0.8399399023413046,0.009735429050781015
1369,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:110,max_features:3",0.8359584324527357,0.009407221838132362
1370,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:110,max_features:4",0.8433203956429197,0.009852371646175001
1371,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:110,max_features:5",0.8413772380117691,0.009590551350372477
1372,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:110,max_features:6",0.8353123826217603,0.009218809357231966
1373,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:110,max_features:7",0.8393489420308,0.009542091384858464
1374,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:110,max_features:8",0.8349217478402404,0.0091476053607869
1375,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:110,max_features:9",0.8334944284462251,0.009032568528033313
1376,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:160,max_features:1",0.8292325028170777,0.008952196722721972
1377,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:160,max_features:2",0.834576186302742,0.009454965701489884
1378,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:160,max_features:3",0.8334994365844497,0.009407281391925787
1379,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:160,max_features:4",0.8398347314385877,0.009541717903920836
1380,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:160,max_features:5",0.8332590459496683,0.009083669107812676
1381,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:160,max_features:6",0.8426693376737199,0.009673904279264841
1382,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:160,max_features:7",0.8398146988856893,0.00938408831201499
1383,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:160,max_features:8",0.8385877050206585,0.009299100008955608
1384,DoS GoldenEye,Isolation Forest,"n_est:900,max_samples:160,max_features:9",0.8424640040065106,0.009482874127387625
1385,DoS GoldenEye,Local Outlier Factor,n_neighbors:10,0.7150068861900588,0.009204558171255418
1386,DoS GoldenEye,Local Outlier Factor,n_neighbors:20,0.8050131463628396,0.01009277094583862
1387,DoS GoldenEye,Local Outlier Factor,n_neighbors:30,0.8334243145110806,0.009671595540450393
1388,DoS GoldenEye,Local Outlier Factor,n_neighbors:40,0.8252961061725305,0.009087639282433575
1389,DoS GoldenEye,Local Outlier Factor,n_neighbors:50,0.8188456241392262,0.008734851813354205
1390,DoS GoldenEye,Local Outlier Factor,n_neighbors:60,0.7193038687867785,0.006132066699567256
1391,DoS GoldenEye,Local Outlier Factor,n_neighbors:70,0.6979091022912233,0.0054104871663029335
1392,DoS GoldenEye,Local Outlier Factor,n_neighbors:80,0.7102391386002254,0.005477272071252237
1393,DoS GoldenEye,Local Outlier Factor,n_neighbors:90,0.7086415425065732,0.005222334878730753
1394,DoS GoldenEye,Local Outlier Factor,n_neighbors:100,0.7105546513083761,0.005260180560278984
1395,DoS GoldenEye,Local Outlier Factor,n_neighbors:110,0.7071140603480657,0.005222996082722218
1396,DoS GoldenEye,Local Outlier Factor,n_neighbors:120,0.7008639038437461,0.0051363483001583
1397,DoS GoldenEye,Local Outlier Factor,n_neighbors:130,0.7029172405158383,0.005308137738599755
1398,DoS GoldenEye,Local Outlier Factor,n_neighbors:140,0.7016451734067861,0.0054295909951268505
1399,DoS GoldenEye,Local Outlier Factor,n_neighbors:150,0.7058019281332164,0.0057178232842415196
1400,DoS GoldenEye,Local Outlier Factor,n_neighbors:160,0.7071391010391888,0.005816885750838075
1401,DoS GoldenEye,Local Outlier Factor,n_neighbors:170,0.7019406535620383,0.006003385519270357
1402,DoS GoldenEye,Local Outlier Factor,n_neighbors:180,0.6796594466007262,0.005860930109392239
1403,DoS GoldenEye,Local Outlier Factor,n_neighbors:190,0.6615900838863152,0.005734574767937623
1404,DoS Hulk,xStream,"k:50,nchains:50,depth:10",0.8290815966750568,0.28217368212878136
1405,DoS Hulk,xStream,"k:50,nchains:50,depth:20",0.8044799091627342,0.2777686781577575
1406,DoS Hulk,xStream,"k:50,nchains:100,depth:10",0.7960338567413426,0.26572637732234905
1407,DoS Hulk,xStream,"k:50,nchains:100,depth:20",0.8170799819822154,0.27110467572871505
1408,DoS Hulk,xStream,"k:100,nchains:50,depth:10",0.770399960280283,0.21640983469217326
1409,DoS Hulk,xStream,"k:100,nchains:50,depth:20",0.7817395796905604,0.28258448864475155
1410,DoS Hulk,xStream,"k:100,nchains:100,depth:10",0.8014822218288626,0.2715411005158965
1411,DoS Hulk,xStream,"k:100,nchains:100,depth:20",0.7907535808907866,0.2540353839546568
1412,DoS Hulk,Isolation Forest,"n_est:100,max_samples:10,max_features:1",0.6591475515528826,0.27324548981633456
1413,DoS Hulk,Isolation Forest,"n_est:100,max_samples:10,max_features:2",0.6713091964096829,0.2199765984417704
1414,DoS Hulk,Isolation Forest,"n_est:100,max_samples:10,max_features:3",0.7097010371739133,0.2759956996658402
1415,DoS Hulk,Isolation Forest,"n_est:100,max_samples:10,max_features:4",0.7206538930359535,0.22521302872001892
1416,DoS Hulk,Isolation Forest,"n_est:100,max_samples:10,max_features:5",0.660117374641839,0.26456383385066023
1417,DoS Hulk,Isolation Forest,"n_est:100,max_samples:10,max_features:6",0.6673329793097692,0.23028668919977618
1418,DoS Hulk,Isolation Forest,"n_est:100,max_samples:10,max_features:7",0.6946057458312286,0.20113245485694412
1419,DoS Hulk,Isolation Forest,"n_est:100,max_samples:10,max_features:8",0.6210446141646843,0.18575145809497148
1420,DoS Hulk,Isolation Forest,"n_est:100,max_samples:10,max_features:9",0.7125214968576812,0.21730624788885658
1421,DoS Hulk,Isolation Forest,"n_est:100,max_samples:60,max_features:1",0.6240500727475251,0.21858029770561138
1422,DoS Hulk,Isolation Forest,"n_est:100,max_samples:60,max_features:2",0.7142565001460707,0.19821048546245168
1423,DoS Hulk,Isolation Forest,"n_est:100,max_samples:60,max_features:3",0.6633921645662708,0.21462301131076755
1424,DoS Hulk,Isolation Forest,"n_est:100,max_samples:60,max_features:4",0.6051026884204074,0.1632229499180985
1425,DoS Hulk,Isolation Forest,"n_est:100,max_samples:60,max_features:5",0.634697979043532,0.18340027621199997
1426,DoS Hulk,Isolation Forest,"n_est:100,max_samples:60,max_features:6",0.7346209861139295,0.20650227881209776
1427,DoS Hulk,Isolation Forest,"n_est:100,max_samples:60,max_features:7",0.6872925688151292,0.24471000401600382
1428,DoS Hulk,Isolation Forest,"n_est:100,max_samples:60,max_features:8",0.75376812032196,0.22927367730094772
1429,DoS Hulk,Isolation Forest,"n_est:100,max_samples:60,max_features:9",0.702679210038151,0.18723201425959418
1430,DoS Hulk,Isolation Forest,"n_est:100,max_samples:110,max_features:1",0.6157276407495513,0.15775393198567075
1431,DoS Hulk,Isolation Forest,"n_est:100,max_samples:110,max_features:2",0.6907537248028046,0.1646268072895321
1432,DoS Hulk,Isolation Forest,"n_est:100,max_samples:110,max_features:3",0.6121545212119119,0.16882546777727364
1433,DoS Hulk,Isolation Forest,"n_est:100,max_samples:110,max_features:4",0.7732514330039187,0.2555932277017457
1434,DoS Hulk,Isolation Forest,"n_est:100,max_samples:110,max_features:5",0.7050200109660958,0.22866543269067788
1435,DoS Hulk,Isolation Forest,"n_est:100,max_samples:110,max_features:6",0.689217751835238,0.1825646078517476
1436,DoS Hulk,Isolation Forest,"n_est:100,max_samples:110,max_features:7",0.7195923979915638,0.1871248659007645
1437,DoS Hulk,Isolation Forest,"n_est:100,max_samples:110,max_features:8",0.7254905600911826,0.2020012761470703
1438,DoS Hulk,Isolation Forest,"n_est:100,max_samples:110,max_features:9",0.7306077116693939,0.23094965085902397
1439,DoS Hulk,Isolation Forest,"n_est:100,max_samples:160,max_features:1",0.6220763913773676,0.1715057656406551
1440,DoS Hulk,Isolation Forest,"n_est:100,max_samples:160,max_features:2",0.7194698569082805,0.2226900812079301
1441,DoS Hulk,Isolation Forest,"n_est:100,max_samples:160,max_features:3",0.6997320358225796,0.2338932765782052
1442,DoS Hulk,Isolation Forest,"n_est:100,max_samples:160,max_features:4",0.703563333520419,0.2117632808647674
1443,DoS Hulk,Isolation Forest,"n_est:100,max_samples:160,max_features:5",0.6991650224718617,0.19349333474196612
1444,DoS Hulk,Isolation Forest,"n_est:100,max_samples:160,max_features:6",0.6656560445206218,0.16685395438416528
1445,DoS Hulk,Isolation Forest,"n_est:100,max_samples:160,max_features:7",0.7523406570159268,0.20276560063046767
1446,DoS Hulk,Isolation Forest,"n_est:100,max_samples:160,max_features:8",0.6639080891506168,0.1855148600068377
